id	filename	md5	size	state
61f00f5f-9257-4d8a-bec9-cc78bd28d637	53fb6fe5-2303-4c9d-be4a-565613c81062.mirbase21.mirnas.quantification.txt	4da17878e0ce116c3c99fa7ec64580d7	50165	released
6caad68b-bc32-4b57-9785-c408c0218c8f	6626443f-6e4f-4014-a54f-f7cbd39b42b2.mirbase21.mirnas.quantification.txt	d285637a022a4060aec96bf196922f71	50260	released
207be524-158d-4e55-8afa-6c83b32f3eb2	6185a801-b5dc-4abc-8fac-83e1a71efeb1.mirbase21.mirnas.quantification.txt	29dfd94dd708e1d88792b91eae37cd24	50345	released
4381da96-99d5-49e7-a855-05961be71db8	7552c980-ab73-4cab-8b27-b78568803fce.mirbase21.mirnas.quantification.txt	e1aeaa02dc85fe016f0da0831c490507	50497	released
d71ea738-1699-4f4d-8984-8dd83d46385b	9156b36b-efe8-4869-8c91-b78ab036a5a4.mirbase21.mirnas.quantification.txt	46e0bc42831d484d75b5aad686e4816e	50485	released
965927ae-ac60-4ee6-8cb9-969eaabe6344	478d610f-8bab-4f1b-9e07-76cd5466baa3.mirbase21.mirnas.quantification.txt	941b7d11b70b9a20bf29d1ed3d2c785d	50064	released
ce4344ad-c1a3-4d2c-b4da-5daf64ce838c	0e034201-0bb8-4e79-aaa9-bd8beadfc52f.mirbase21.mirnas.quantification.txt	94bbbc33c14bbc60b1e93af790253bd1	50543	released
1873e0c0-1d68-4d8d-b59b-2396e5d93350	a2b60739-b582-4595-b204-dd4f6ca5588e.mirbase21.mirnas.quantification.txt	d938e33ef52e7ae76643c6794779adda	50391	released
41b2cc7b-ad20-462e-b8c5-9ac5bf729045	5a0dd7ea-2a17-4176-9b26-c8291bc72bb1.mirbase21.mirnas.quantification.txt	4f6a93a92e73a0d1da90009d588bc013	50562	released
314cc8fc-b2f0-4681-9056-cfaf62fe1d62	44393785-50b4-4961-ae5c-67f64f246589.mirbase21.mirnas.quantification.txt	8f9348c5c283ca5116417760ef3c930d	50130	released
0401253f-cd3a-4790-8369-c39d8ad42432	d15b9994-4cb5-4331-8189-0bb6dbb3be8b.mirbase21.mirnas.quantification.txt	50a5162172c45bec4593dec41e502651	50361	released
8663ae98-83b4-46d9-a110-569d7ac6d67a	8f47c49d-f523-4a65-a497-660306d97aa6.mirbase21.mirnas.quantification.txt	c667a8027e4207562b298e1c81fb2ad7	50413	released
094b7e36-96de-4b43-824a-80d5eb8732ed	5b690350-1510-411b-8a52-f91249d4f53f.mirbase21.mirnas.quantification.txt	7e42dbe37a0ea6d683fdd269cc63e651	50082	released
577c1de9-422a-46a7-a39c-2d9b71fbd355	56170c3d-13fc-41df-9a1f-af7d35b94bbf.mirbase21.mirnas.quantification.txt	5989f7f5c0c447ff5b1b1bb6f68f97aa	50506	released
59e7f58d-21af-42a2-a20e-3cc1eeadcb6f	70feb8ef-5427-4956-a6cd-e3023f0b8a3d.mirbase21.mirnas.quantification.txt	1b1de146e41c8efbf4a260819c4de3be	50560	released
822fc11b-48d1-49b3-a33c-c35f7e48a0cd	be2cb04e-c330-4263-aaac-4a79d3895700.mirbase21.mirnas.quantification.txt	3d675bf22a63f0bcefaabaa82cf9335a	50507	released
ddb9d39e-e9ff-4e3d-9f56-604bf5973768	3ba273c1-eb43-409f-8072-bb4bb8dcbd6b.mirbase21.mirnas.quantification.txt	73c2e1d1742a4d2e2253356a478e9bd8	50128	released
2f2a5ff3-5166-4742-8250-9eee3743d5dd	916ada21-cfe9-4b5f-b923-91f1a2ef496a.mirbase21.mirnas.quantification.txt	f2282a40c5675de48b49bf3a11611927	50282	released
a2e4b2e1-e0c8-4a11-a1f3-cea88b35315c	a957e25d-1c18-46fd-95d0-81253a7a30cd.mirbase21.mirnas.quantification.txt	45bcea43bd7ee916b07712e170580678	50302	released
b7a54db5-3480-498c-a1d0-e5b4b5443abe	c49930d3-96d7-4074-8170-98d674186fdd.mirbase21.mirnas.quantification.txt	5cc3e2ba4c59d58324e0706e5b390039	50428	released
2c37a251-55a4-4d64-9896-402ae1bec0da	a1576d40-b405-43df-8822-a9f6a3b689e5.mirbase21.mirnas.quantification.txt	323df3f1607bd9e70f81de1188bf286a	50335	released
005598c2-a162-4419-af08-bfbafc235b8f	a397fdd2-603c-42f7-a672-ecb30fe09edd.mirbase21.mirnas.quantification.txt	d68397227dd907c6913245ad1eed8536	50370	released
8771d62e-48a9-4c9b-af65-5bea2d8e12f9	0e5a354f-02fb-4dfc-8680-293e3cad57c3.mirbase21.mirnas.quantification.txt	92ae89cd8f28bc01f713a0162ab8b0c2	50326	released
e5e971e1-6802-4ded-9be9-24a36df725eb	21a6b0ca-53c3-4e0a-9a03-9db95a3c9606.mirbase21.mirnas.quantification.txt	1419beee5f15ad0f9d8191f61be21b60	50501	released
1c02b2df-2617-4b4d-ae20-db3388115510	18f8340e-9579-4f3c-a29e-bc87f0943b45.mirbase21.mirnas.quantification.txt	25dbcc24d2f5a0a6e3dcd20bbf87eff0	50299	released
960cf19f-243e-41b6-83bd-71415b28e303	a5d90be4-0242-4d83-a54a-a973b638b4c4.mirbase21.mirnas.quantification.txt	dc6e3adbf2a2a446a347f6c427d37c3c	50240	released
0d8166a0-52be-4c02-976e-34e503c90a77	2e4b6448-f67e-47f7-bc7e-1274b719b612.mirbase21.mirnas.quantification.txt	921e3c406e6ec443b45cafad39ac29cb	50344	released
214aaadb-7bbd-413c-97cc-230b3ca8c2b8	339ab544-050a-47bc-b59a-e1635a203c33.mirbase21.mirnas.quantification.txt	1369fd06d8aeb6335bc14cc07b39b2be	50306	released
e37a2297-74e9-4d92-9088-d7c668ba321e	1bd07a8c-6095-4534-9c70-d88bda1cd148.mirbase21.mirnas.quantification.txt	9ef2c486df36dae06aedae948403936f	50360	released
52fbbcf5-d530-4c80-9b17-fa9d3f8a0674	ea46c685-c7b0-4e28-85f1-f426f294defa.mirbase21.mirnas.quantification.txt	8598639f3177676b0868237486f2aca3	50299	released
8438ca9e-78a4-40de-82e1-da30489e695c	4508c46a-7ecc-4031-9936-4c4746ce5a8d.mirbase21.mirnas.quantification.txt	49f6b7ec6aa25dd599a31ab41ca57fd6	50385	released
e5babf00-45fc-4e4f-a26b-08fe08e9c660	f8275247-c285-4175-bdb5-fc1dad344fc3.mirbase21.mirnas.quantification.txt	9cb3b085188b7c3f194dae7c5a39e47d	50340	released
86086ef8-b365-46f5-afbb-3ca10781969b	83e3608b-3891-4015-af9e-40ee65fe1acc.mirbase21.mirnas.quantification.txt	765ef0d2b8f15b8942f5e2c9bac0bce6	50263	released
7ea5358d-cef3-4043-8bc9-7350e279d060	5eb1c64c-6766-44e2-9842-632b8c3c1831.mirbase21.mirnas.quantification.txt	8348f72184d23e7ac4a33dc0e1658bbf	50348	released
72ea515c-a955-4ea4-8007-c27c37a0151a	2a58319d-778c-46a5-84b3-67594c8121b9.mirbase21.mirnas.quantification.txt	5b441bd1c2907c81e10be08865e34172	50269	released
e65e034d-a6c2-47c8-994b-f9faf54c762a	df5a89e9-3a01-45b0-aa49-c0ff89e726b4.mirbase21.mirnas.quantification.txt	d6e97c1f35be25b1e48b3488a0f23e2c	50302	released
318c24fd-c0f9-4a11-a96e-52f4ec489942	559df187-6d48-49d4-825d-80d9d0cbf8c0.mirbase21.mirnas.quantification.txt	3a8c7bbe36381a99b43bdabefc14abc0	50362	released
a6ec192a-7f6c-4f03-b667-155f48837164	6fc0d0fc-268d-4f5b-90d8-fc8fba9442af.mirbase21.mirnas.quantification.txt	68f89483ff9711c06ea52c6b5fdac48c	50281	released
37e0e06e-ec5b-4eea-8872-ad6ce298ac84	e21e9e32-bedd-4433-8646-537387392c0e.mirbase21.mirnas.quantification.txt	265a8c4ceeef3f64f2405238da255e41	50284	released
79e3fef1-5dd5-4987-ba90-552a132932b7	7dc2c098-cb0c-48ef-8dcc-80007e7e3855.mirbase21.mirnas.quantification.txt	f717735af5d5f761c78cbaf08886641e	50564	released
4949acfd-9d27-42c9-894c-ae8d77834e2f	f324ea0f-a334-45a2-9354-a1161b9376fa.mirbase21.mirnas.quantification.txt	2d418507f9ecc19bbc3a72a1d6808085	50211	released
a038e7e8-6c0e-449f-8686-33114c3e7c7c	0a3cde41-87f6-49bb-b6fa-0e9e0f5e8102.mirbase21.mirnas.quantification.txt	44d5d45dead35fdf02a1b9ada5b3c2fd	50163	released
d0c369f0-55fe-41ee-be36-0984f72ca153	69f6ed98-6cab-4404-b8ee-6f4c2fc72f64.mirbase21.mirnas.quantification.txt	110071fe40d9f5615a7483f9ac09beeb	50355	released
42346878-816d-4a45-9c35-194b3a7d89d2	336bdf94-2c7c-4f4e-a046-09421240e273.mirbase21.mirnas.quantification.txt	193c0135a64f41875a45efb11bf23d5e	50285	released
62efb1f3-7d3e-48ac-b84b-f0f89936d85f	f996a109-74e5-473c-a312-96dfb6153734.mirbase21.mirnas.quantification.txt	04d50bde08bd54f6acdbaef895e5d4ac	50239	released
98fc8c5c-b1b0-49a2-9407-63c6540d3c09	c479012a-ab8b-434c-b88e-9bc28931adbe.mirbase21.mirnas.quantification.txt	d0c45669f20fb6a3200c8faccad7f8d7	50171	released
bb9af986-a734-4c17-a49e-2c94dc78129d	ec2c94e3-86a7-47a4-995a-36ae51c5b57a.mirbase21.mirnas.quantification.txt	c654d97a34ce26e1b4217bec4cbe48d1	50263	released
9cd3a0eb-1c36-4c63-b79d-3673c1c699de	4ad904fb-ab8f-49fc-95bf-23aaa5e5e3b6.mirbase21.mirnas.quantification.txt	5470865ba38437d1b2de18ace468a844	50398	released
2fe4d973-8cee-4899-b5f1-b7f99c848287	57680101-e7d3-4167-8eef-ece5eb72a17f.mirbase21.mirnas.quantification.txt	c6fb1c78349f0376cf24ad3dbbcd0884	50532	released
e54c0b4d-aac7-4ad5-9dcf-32b40c228288	7c14b17c-43db-4e6b-867e-264a6d43dbeb.mirbase21.mirnas.quantification.txt	c6fb89af546e87323e0d702b1230cff9	50168	released
b7da6c6c-b124-49b1-b7a7-9d9ef2df1136	0cacc633-294a-4ce1-8584-5a9e68bcaa6d.mirbase21.mirnas.quantification.txt	79cf9af1dc761c2d775732758fb05337	50337	released
86f2e21f-0760-4564-91aa-f8a82b7ded15	e7901493-025e-4db8-ab52-c5f39604322e.mirbase21.mirnas.quantification.txt	6a1ea89ee0e00af18fa3a57cd6f1ba36	50377	released
acc8701c-3391-4472-9696-72352361083c	8e0a0684-f2d1-4889-b9bc-b73ae26ad8c8.mirbase21.mirnas.quantification.txt	d987dc07ca91c54cde52111f21043776	50484	released
c41e66e1-bccd-4b4c-a130-368a90d88095	7e50976b-b466-4a9c-ae77-75264e859a45.mirbase21.mirnas.quantification.txt	dfa28853f8b43d73258d0dc0b9c58326	50234	released
00c6974c-202d-4d61-a4f1-ac9cae8a55f7	c411c04b-263a-4e2c-96db-badd24db0f2b.mirbase21.mirnas.quantification.txt	96e5034b5b004a56acbe5f36242e9339	50247	released
52454d84-1fee-43c0-8680-cc511476f660	e8c80f4c-0f16-433f-afd3-45754e8d21a7.mirbase21.mirnas.quantification.txt	86521c745e9c0a559895f41e126d30f2	50353	released
6ddd01ac-32fd-4c6c-a9f7-9b101a9e6d55	067e20a4-e130-4c94-90fb-181e39a3d63e.mirbase21.mirnas.quantification.txt	6b55f55fcd695cdfdc97536dd1b5cdff	50156	released
0580e9fe-462b-457a-927e-7a1806420e62	06b88467-569b-4672-8ce0-57260376a664.mirbase21.mirnas.quantification.txt	586371e89fca6572262729f177541043	50503	released
3bf2cfff-9198-465f-9c13-fcd50fb7436c	5cddbec4-a584-4e09-91ab-071b429ee857.mirbase21.mirnas.quantification.txt	b0caf6e8e006b1a480201d5fb0952f80	50178	released
7d948b55-22a6-429d-b95d-528075a9440d	51f7daaf-67ad-4a5b-8cb3-51b951d274bf.mirbase21.mirnas.quantification.txt	110e345a2199e0a53b9655f7f454c32a	50312	released
7deaf5e5-16f4-4192-a610-cec10215e0c5	18edcc3d-af55-44c4-b2d1-c89606cb2d2b.mirbase21.mirnas.quantification.txt	fd884d46b84a0776af89df3038b8feb1	50142	released
06fc97d6-9398-40da-b483-7e6cd1e2124e	5be480c6-3d5a-4551-8deb-d4a0e3dff07a.mirbase21.mirnas.quantification.txt	fab4291178fbd3772d7e98ce44a681d9	50478	released
bd340af5-afd7-440c-8db6-d1ea2771d480	d868031e-63a0-482c-adc0-e0010e001b5e.mirbase21.mirnas.quantification.txt	f566b9e4c1af6598a04ad5fdd158c6d8	50424	released
cee98be7-6c92-470e-a070-734a6402e2a1	301636a0-ad34-4cdb-a35c-6302c5e6f159.mirbase21.mirnas.quantification.txt	b98e63e96283e6bcc9ba74c8a979496e	50414	released
0d062683-2cbc-425b-b500-a57ca8962ffa	7d0913e2-fdd4-4b21-9040-17e9bc7fd164.mirbase21.mirnas.quantification.txt	b1fe2c4574ae4c8034dab5d007e537f0	50344	released
8215bf8f-7bcd-4dd4-a7e1-d2c0f73d7bfb	b0bb82cc-0fd4-40a8-8436-26983c1da702.mirbase21.mirnas.quantification.txt	30d889b1bc75178deddafb7b3706ecbf	50272	released
9d4a95b0-df84-48a0-ba64-7ee3b6658a29	4f5cd103-3f8a-4801-982a-3cc5e0532277.mirbase21.mirnas.quantification.txt	5f5d0a067dcc71d3569851bf734d00e4	50381	released
70b27913-f71a-4690-bee2-f5130ee240bf	13a7c132-a6aa-42a8-bfda-16990a062b24.mirbase21.mirnas.quantification.txt	90a8daa95928fc155c7a95236377ebd9	50182	released
023710f0-e593-41e6-9a02-d47dc776f6f9	3d1c8378-912a-42a3-a930-5a8dfd3f2391.mirbase21.mirnas.quantification.txt	9b9a7468d78d7022f76d71cd02e6df51	50525	released
50d153a6-6e3b-4a5c-bfae-2f9ab3e38f41	a3475f58-2df1-44be-ad50-52fac22bbb9f.mirbase21.mirnas.quantification.txt	9a978373213bc3182e24a9af4456f2bd	50315	released
c1220df0-6207-4ca1-962f-9abc1ad79517	ddb0d880-15c3-44e8-b9ef-e2e354806e16.mirbase21.mirnas.quantification.txt	d3088454767944bd3a923d78789690e3	50272	released
d25bda10-16d5-43b4-9d9e-0a96aa5a0d2a	82a39e7c-1952-41ac-a296-e4eaa3d94561.mirbase21.mirnas.quantification.txt	3b5e2db70a2b0d7b602abc7a97434b6d	50433	released
61120aa6-0bb4-4e69-b946-ef2e93fe1549	b06a06e4-59ea-4599-ba20-9ccc1ca8aa2b.mirbase21.mirnas.quantification.txt	19e3686184151559fdc723d0a1104586	50151	released
